sentence_id	sentence	label
a13c6b7cb20bc5774005581856df49a3e7487bc2	In der ersten Zeile ist die Referenz-Inzidenz 13,9 und dagegen in der zweiten 4,4.	OBJ
76fc7a7e5cf45715ff8047f3dbfaeeb2a65a2d49	Seit Monaten, Woche für Woche, Tag für Tag.	OBJ
a533bea29cf5a804fc172875671a8c938bd19f17	Abgelehnt, doch die AfD sorgt für eine besondere Pointe Alle Fraktionen im Raum seien sich auffällig schnell darüber einig, dass man über den Antrag nicht debattieren, sondern lieber ganz, ganz schnell abstimmen sollte, schildert die AfD-Fraktion.	SUBJ
7108cec8112b28d10fb942fd66277a34ce5a715f	Bei einer gewöhnlichen Leichenschau sind in der Regel die Auswirkungen eines Impfschadens nicht erkennbar.	OBJ
2283e7e30f82a6ee90882c5a6f057b0a4bd6d0b8	Die syrischen Soldaten haben bei ihrem Vormarsch auch mehrere türkische Beobachtungsposten passiert, sodass diese nun hinter der Frontlinie liegen.	OBJ
71c951dec346368e49b06a657dc8cf445ab96baa	Man blieb laut der Dokumente des Gerichts stur beim Behandlungsprotokoll für Covid-19 und zog dies so lange durch, bis man sich nur noch durch Sedierung, Intubation und Beatmung des Patienten dazu in der Lage sah, ihn am Leben zu erhalten.	SUBJ
13c0ca5e6dd69ca6edfa2e19f8614e018eb4f16d	Der verlinkte Artikel von NPR schlägt drei Hypothesen vor, die alle nicht sehr plausibel wirken: 1.	SUBJ
5432284269e8d4687bcd3694118a867cf0257d84	Ihr muss entschieden begegnet werden – wie beispielsweise mit der Festnahme von Lina E., die im Verdacht steht, der Kopf einer gewalttätigen linksextremistischen Kleingruppe in Leipzig gewesen zu sein.	SUBJ
222bad8f80da592ee78ab1410e5356e476b576cf	Demonstranten haben Botschaften wie „Die Maßnahmen sind illegal“ gesungen.	OBJ
0ceb0470bcb9294b6e54cbd57f0d59b52431465a	Ungeimpfte haben es seit kurzem im Alltag deutlich schwerer.	SUBJ
631a98bd5c33fd4ba054884a34748ed9640c04c2	Der Bericht besagt auch, dass sie keine anderen lebensbedrohlichen Zustände, keine Geburtsfehler, keine dauerhafte Behinderung und keine Vorerkrankungen hatte.	OBJ
1c408c67a009d5fe0b7dfa66ef997419cbc6460d	Dabei gibt es bei Kindern – anders als bei Erwachsenen – nicht einmal eine Notfallzulassung.	OBJ
f0f459b47ba26a438729134f109503c9f1269ffc	Das sind einfach viel weniger Infektionen.	OBJ
a19c7573ccfcab8975dd71c9eb021701f5cb5a1e	Zur Desinfektion empfehlen die Forscher Mittel auf der Basis von Alkohol (Ethanol), Wasserstoffperoxid oder Natriumhypochlorit.	OBJ
273fdc2d5022fb321e118fc7861dada8aabc4dc3	Sehen Sie es mir nach, dass es zum Dokument, wie gesagt, von mir hier im Moment keine Bewertung gibt.	SUBJ
a12e29a8c0a5ffffa2556f8c5b6a64523ef19112	Nach seiner Aussage könnte der Tod von 30 bis 40 Prozent der nach Impfung Verstorbenen auf die Impfung zurückzuführen sein.	OBJ
01824784a2b7e16ed9fda344277aea90f5b00aab	Wäre es nicht eigentlich sinnvoll, die älteren Patienten komplett zu isolieren und die anderen währenddessen eine Herdenimmunität entwickeln zu lassen?	SUBJ
523cda777a4f497463f59a8ed68b87e0c2fa2fc8	Darin heißt es: „Der Bundeskanzler wird auf Vorschlag des Bundespräsidenten vom Bundestage ohne Aussprache gewählt.	OBJ
0acf6841ac62a96725e98e816a18b9c293a8b1ed	Er berichtet in dem Video, dass bei Fehlgeburten ein Plus von 300 Prozent gegenüber den vorigen Jahren beobachtet wird, ebenso bei Krebs, Neurologische Probleme, die die Piloten beeinflussen können, verzeichnen ein Plus von über 1000%.	OBJ
708943265a91bbbd67362b2c34252c0fa0774bfc	Wenn später ein neues Coronavirus das Immunsystem aktiviert, erkennt es die selbst produzierten Spike-Proteine als Gefahr und startet einen Grossangriff gegen die eigenen Körperzellen.	OBJ
6e78b78a6724d77b306d1fd0dff06a72bd968085	Cannabidiol (CBD): In der aktuellen Krise scheuen sich Anbieter auch nicht, das als Lebens- bzw. Nahrungsergänzungsmittel nicht erlaubte CBD als Hilfsmittel gegen Corona anzubieten.	SUBJ
732066db1554fcebb732e15909ffec55d9bed428	Nur gelegentlich tauchen unbestätigte Angaben auf, dass alleine während des ersten Lockdowns in Berlin mehr als zehnmal über dem Normaldurchschnitt dies untersuchten Zeitraums liegende Suizidzahlen beobachtet wurden.	OBJ
1f30b65272e5cf8019a8a9ee1654bb8e829f8e8c	Bohn berichtet von reihenweise Selbstmorden aus einem Milieu, das das geistige Rückgrat dieses Landes darstellt und dem die Luft zum Atmen genommen wird.	OBJ
542cdc7c0224ebbb9568f36fcaef592494bbc4b2	Dies könne aber auch ohne den Ausnahmezustand der sogenannten epidemischen Lage von nationaler Tragweite geregelt werden.	SUBJ
39c1c1e98eb7862e8d1e4dd1629ae062b92fc317	Und darum kann man das alles gar nicht vergleichen.	SUBJ
a8d3371792c980f894d30adbf214f2346bafc415	Diese interne über E-Mail verbreitete Anweisung sehen Sie hier.	OBJ
5d18b6296e115bd24b995a2d67bcc110cc318ac9	Noch scheint der Leidensdruck nicht groß genug zu sein, um dem Spuk durch „Druck von unten“ ein Ende zu bereiten.	SUBJ
183d81c4a4a7b8135b603c9707b4da25685c785a	Auf dieser Grundlage kam eine von der Weltgesundheitsorganisation (WHO) einberufene Strategie-Expertengruppe zu dem Schluss, dass nur seropositive Dengue-Personen geimpft werden sollten, wenn Dengue-Kontrollprogramme geplant sind, die eine Impfung beinhalten«.	OBJ
f99500b611852313bdcc3192b9c2e4270a972556	Das Testergebnis könne „freies Reisen, Kontakte knüpfen, arbeiten und andere tägliche Aktivitäten“ ermöglichen.	OBJ
51437daf40d794ad69f56f9f5aa6aa1c7338f3f5	Ein starkes Toxin, das unter anderem Thrombogenität verursacht: Aber darüber hinaus verursacht Graphenoxid auch mitochondriale Schäden, das postinflammatorisches Syndrom, Lungenfibrose und es beeinträchtigt das Immunsystem und führt zum befürchteten und mehrmals bereits aufgegriffenen Zytokinsturm: Graphenoxid verursacht mitochondriale Schäden, postinflammatorisches Syndrom, Lungenfibrose, beeinträchtigtes Immunsystem und Zytokinsturm.	OBJ
66f99b67ed000ad6589c59b4d9e1392c7850dff1	In den Laborversuchen in den USA überlebte das Coronavirus unter bestimmten Bedingungen auf Kupferoberflächen bis zu vier Stunden, auf Karton war es etwa ein Tag, 48 Stunden auf rostfreiem Stahl und bis zu drei Tagen auf Plastik.	OBJ
d7315e8e1cacfb2452c577753306aab68363175f	Die Ständige Impfkommission(STIKO) empfiehlt für Deutschland, dass eine Booster-Impfung in der Re­gel nach drei Monaten nach der letzten Impfstoffdosis der Grundimmunisierung erfolgen soll.	OBJ
b171a0703e353ba999d2174b316cd9c647c43eec	Denn die Europäische Zentralbank (EZB) hält unbeirrt an ihrer Zinspolitik fest, mit der die Banken die Erhebung von Negativzinsen gegenüber den Kunden begründen.	SUBJ
63de2c8a97041130059de0dacbf87b8ef5186bea	Mit dem Grundgesetz unvereinbar sind die Sanktionen zudem, soweit der Regelbedarf bei einer Pflichtverletzung auch im Fall außergewöhnlicher Härten zwingend zu mindern ist und soweit für alle Leistungsminderungen eine starre Dauer von drei Monaten vorgegeben wird.	OBJ
c6ca18b6ad3badafb05108476f80c1882871aed8	Sinngemäß sagt Wodarg: Da freuen sich die Virologen bloß, weil sie mal was Neues entdeckt haben.	OBJ
c5691d6002b90b938416096c5c26bbc320f05d13	Auf den Ende 2017 ausgewiesenen und in Aufstellung befindlichen Flächen könnten bundesweit bei einer idealen Auslastung der Flächen unter Berücksichtigung des Bestandes theoretisch bis 2030 81,6 GW installiert sein.	OBJ
0ccb283bbbbf91f054253520600f3ef226e1887a	Seinen Mangel an Abgrenzung von der extremistischen Antifa, hat Info-DIREKT schon beleuchtet.	SUBJ
390a75bb348360eaceea3ed1590b3b4fc20c797e	Die Ergebnisse hinsichtlich der Fehlgeburten in Relation zur Schwangerschaftswoche finden sich allerdings nicht im Abstract sondern in den Fußnoten zu Tabelle 4.	OBJ
8a1868657e6d0986823555957348acec7c733329	Eine wöchentliche Steigerung der Impfung um zwei Prozent bedeute 58 zusätzliche Todesfälle unter 60 Millionen Kindern unter 15 Jahren.	OBJ
bd9a5c2742772a097e7348b68acdd70829b62439	Ab sofort gilt ein Bußgeld in Höhe von 150 Euro.	OBJ
be20a9e3bfe144d692638430fe034f92964e3338	Das können wir schaffen, aber wir müssen zusätzlich etwas anderes finden.	SUBJ
8d765270803d8f773d8d390f965f6ef0f008ea4c	Das Gewicht des Eises drückt das Magma praktisch zu Boden.	OBJ
5101ff18aa9fa67d4fb84a959bd004ba70d67ba0	Seit Mittwoch seien nicht mehr die Impffreien auf den Normalstationen in Überzahl, sondern die Geimpften, nämlich mit 58 Prozent.	OBJ
2e03ed58c6692aa707de2fea4dda94edff0459f7	Wichtig zu wissen: Extrakte sind bei Nahrungsergänzungsmitteln (im Gegensatz zu Arzneimitteln) nicht definiert, kein Extrakt gleicht dem anderen und vermutlich keiner davon dem in zitierten Studien verwendeten Wirkstoff.	SUBJ
a88912ab2ae1be452294e772fea606bb50bed037	Die Stäbchen, die später wohl in die Atemwege europäischer Kinder eingeführt werden sollen, liegen neben den nackten Füßen der indischen Kinderarbeiter auf dem Boden.	SUBJ
22b6336bd045dcd633b69837d608dc1e365a74c7	Impfen tötet und erzeugt Corona!	SUBJ
a973e6113a99f714923e8bf5d988de7d2822fdc8	Zudem ist fraglich, wie zulässig und aussagekräftig so eine beliebige Durchmischung der Probandinnen hinsichtlich des Impfzeitpunktes ist.	SUBJ
1b6c0c90299ddfa9769e83857034482001bd98e0	In alternativen Medien wird immer mehr das Thema Graphenoxid als möglicher “Krankheitsverursacher” diskutiert.	OBJ
62c7639e388ceab0d3d5df42d8549de4adf3f998	Ein Video zeigt, wie indische Kinder unter unhygienischen Bedingungen Teststäbchen für Testkits einpacken.	OBJ
25e7c1dca39493ec97ffc4500d8079ebdd7b797a	Das heißt, es wird eine Infektionswelle geben, wenn wir nichts tun.	SUBJ
497b60ca618edc8c9f04db20a3c45610c1d1fd34	Ansonsten hat das Thema in den Medien keine große Bedeutung gehabt.	OBJ
7ff4e81015aba876312d2571b8d7863a16962028	„Alles in allem tragen wir einen Chemiecocktail vor Nase und Mund, der nie auf seine Giftigkeit und niemals auf etwaige Langzeitwirkungen untersucht wurde“, so schreiben es die Buchkomplizen in einem Artikel.	OBJ
0da2e8a578337a88b012b9c52d081e2041bfc1e3	Das ist ein Anstieg um 8.987, also 19 Prozent, innerhalb einer Woche.	OBJ
50ee6cb4007cc78afb3aaf8e42728943b6913ad6	Gleichwohl ist darauf hinzuweisen, dass die im Flyer vorgestellten Verfahren keine Garantie für einen sicheren Infektionsschutz bieten können und entsprechende Masken, sofern möglich, auch im Privatgebrauch immer nur nach den Vorgaben des Herstellers angewendet werden sollten.	OBJ
2fc3bc7fa196c92132ecf6b8cf2186a4ac9f50ef	Vielleicht riskiere ich hiermit gar nicht meinen Job, und Meinungsfreiheit und Pluralismus sind nicht gefährdet.	SUBJ
338beab77489d6e897e0c1561043bc9d4602525a	Den Vergleich hätte sich das PEI direkt sparen können.	SUBJ
4f58b74ea80d51836905a275e884ad76a1f5d714	Michael Braungart, wissenschaftliche Leiter des Hamburger Umweltinstituts.	OBJ
097a78f89992702bfcac5bc7e5609ecbba2acb52	Für die Pandemie-Macher ist es zugleich von strategischer Bedeutung, die Kontrollgruppe der Ungeimpften zu eliminieren – und dies möglichst schnell.	SUBJ
a2404d7528af8e26a5be6ce4336b64a7f795a3bd	Der sonst bestehende weite Einschätzungsspielraum des Gesetzgebers ist enger, wenn er auf existenzsichernde Leistungen zugreift.	SUBJ
bfca0995dadfe1b6800354ea7fdbb8c782c12882	Im Abschnitt 10 beschreibt das Patent eine fiktive „Jane“, die bei mehreren religiösen Veranstaltungen war und damit als risikoreich eingestuft wird.	OBJ
d4b708eacc5e81c406dca35335c462e126525482	Der Globaleismus hat sich als das Gegenteil dessen erwiesen, was er vorgibt zu sein: Er ist nicht die Rettung der Menschheit vor Krieg und Vernichtung, sondern im Gegenteil das beste Mittel, die Menschheit mittels einer winzigen ideologisch, religiös und finanziell motivierten Elite in alle Ewigkeit zu versklaven.	SUBJ
6b7027dc388e4aa32207299bfa96fadde34298bf	Der russische Nachrichtendienst Tass.ru berichtete darüber unter der Schlagzeile »Russische Forscher widerlegen Studien zur Gefährlichkeit von GVO«.	OBJ
e12e88db05c1ee981648e626b25fb0790b39eea9	Ebenso wenig können in Zusammenhang mit Zellkulturexperimenten umfassende Aussagen zu möglichen Nebenwirkungen getroffen werden.	OBJ
53d6ff4d0c80bf2bcd2815f3d0f74baf4846ccdf	Vom Meereis, das die Insel im Winter gewöhnlich fest im Griff hat, war keine Spur zu sehen.	OBJ
e888ab192e761f1478c57cb14ccaf86468579b44	Die wenigsten Menschen mit Sicherheit.	SUBJ
27b02413a7dfe2244642b3b1d936d1ac80d4e005	Fragt euch einmal, wer hat schon mal eine Influenza also eine echte Grippe erleben müssen?	OBJ
5595ae625d6c420966daa2296268406476615cae	Christian Drosten: Na ja, dieses neue Coronavirus kommt jetzt als Pandemie zu uns.	OBJ
b0bdba0b2b07c2fc998c16e3b57426814fce0502	(Tipp: Auch wenn Sie kein Geld investieren möchten, empfehle ich Ihnen, sich jetzt Anzumelden, da es kostenlos ist und die Neuregistrierung für Schweizer jederzeit beendet werden kann)Als nächstes werden Sie aufgefordert, Geld auf Ihr Trading-Konto einzuzahlen.	SUBJ
5be472265858c4e457f79f7781b4ea5ff5068ba6	Ist es das, was das Rutte-Regime will?	SUBJ
e3e643b35194bf27a40fff967e3fdec38266a2ce	Damit hat sich der Verfassungsschutz unter seinem neuen Präsidenten Thomas Haldenwang dem links-grünen Zeitgeist ergeben, in dem die Antifa den Ton angibt.	SUBJ
9087446af3d665838623927f05722c84452bc79f	Dr. Fauci’s NIH sagte 2005, dass “Konzentrationen von 10 µM die SARS-CoV-Infektion vollständig abgeschafft haben”.	OBJ
b6a7ac1f95aced6fc3483a71aefccf53ecf201eb	Allerdings liegen die Daten oft nur lückenhaft vor, muß die Bundesregierung jetzt einräumen.	OBJ
16bf1ed998c6e03fed5086bce344d0384ed782ab	Doch jetzt würde eine noch nie dagewesene Zahl von toten Neugeborenen verzeichnet – zehnmal so viele.	OBJ
c9cde2bfdc9308284c5548b03b6ae156f0f396d6	(vgl. Pfizer, S. 132 ) Damit bestätigt der Pharmakonzern, dass der mRNA-Impfstoff negative Auswirkungen auf die menschliche Reproduktion haben kann und es wird trotzdem geimpft!	SUBJ
8f594658d3d0fc8597a8e90d72d35b0e454d3add	Vorläufige Forschungsergebnisse, die Ende März 2020 auf dem Preprint-Server medRxiv veröffentlicht wurden, berichteten, dass COVID-19-Patienten mittleren und älteren Alters weit höhere Konzentrationen von Anti-Spike-Antikörpern – die wiederum die Infektiosität erhöhen – aufweisen als jüngere Patienten.	OBJ
e66e7d1ff9d98f8222b6a36eaf73c24adf97b290	Er entscheidet sich dafür, die Sondierungen mit der Linken abzubrechen und nur noch mit der FDP und den „Grünen“ zu verhandeln.	OBJ
d5b48deac13ea4a1a2feefa57b3bb18b73e97d3d	Dazu kommt dann noch zusätzlich, dass der Verlauf mit diesem neuen Coronavirus nicht so harmlos ist wie mit diesen altbekannten, alteingesessenen Coronaviren.	SUBJ
d60592c44c3f4bfbbbdea449486f6423f323537f	Damals waren 11.669 Neuinfektionen registriert worden.	OBJ
68d24ad43abad08c485dc9a263131a7ccdd6b1b1	Dieser Verdacht wird genährt von den Umständen am Anfang, den unsauberen Geschäften um die Masken unter Patronat der Politik.	SUBJ
14ab83981f390dc08cb1908cf896a209d164b430	Für sechs Personen liegen umfassende Ergebnisse vor, zwei sind noch nicht ausgewertet.	OBJ
77306cbc9763da61db273082f1173c8a36714746	Und man wird das nicht nur in der Statistik sehen, sondern man wird das in den Krankenhäusern sehen.	SUBJ
74abfeedd390bb79117545771cb9d36c2b11d657	Dort ist festgehalten, wie viele Frauen eine Fehlgeburt erlitten und auch in welchem Schwangerschaftsdrittel sie geimpft wurden.	OBJ
2e7d658aa43ef77ed3df2c3fa376a50020ecd132	In jedem Fall sind die Masken nicht für mehrfache Nutzung geeignet.	OBJ
8862e4a926a1566e3393200eb7c874eb45cf7d8e	Damit begehen die Öffentlich-Rechtlichen genau den Fehler, den sie #allesaufdentisch vorwerfen.	SUBJ
011cd64deed0da77a6bca24a3543f06cf4685ce6	Einige Senioren verweigerten Essen und Trinken.	OBJ
36ad50dc0e4e4e36208443db2e2fab7b9ad6ecd7	Weltweit kann man davon ausgehen das schon tausende an den folgen der Impfung gestorben sind.	SUBJ
eb55105439bbe97d4739f47ebcbc061c1a0e58c8	Die Behandlungszeiten waren um 3,00 Tage länger (2,20 bis 3,80).	OBJ
610c3d336f846a8df69127de34ea7ce1409219c1	Die Unterdrückungsmaschine läuft auf vollen Touren.	SUBJ
4bd203537a0de776b68e0392ecd776b8d548dcb1	Die Entwicklungen dieser Krise finden auf so vielen Ebenen statt und haben Auswirkungen auf alle Teile der Gesellschaft, dass es genau jetzt nicht weniger, sondern mehr freien Debattenraum braucht.	SUBJ
e16993b60d88853e79a06ad92c38c96f8eab5819	Eine der meistgestellten Hörerfragen ist mittlerweile die: Was sagt Professor Drosten dazu?	OBJ
8420e1c395126d556660e615d7b8df3fffcbd9b0	Dies ist ausschlaggebend dafür, dass das Capsaicin nur Krebszellen wählt und vernichtet.	OBJ
4dd4dd2dbaa2322862454f21af8e114e2bd4b07b	Für manche ist sie ein Geschäft.	SUBJ
140ef768ef99e3c0f11202a07a8a619be21bd7d6	Schon hat man ein “verseuchtes” Dorf.	SUBJ
43ddbd3375c08535709f8ab4f910650d5e026038	Es gibt auch 69 Berichte über die Bell’sche Gesichtslähmung.	OBJ
5f3a09bd05fbc539f5f369ce815438b0ced1c5a5	Eine Videoaufzeichnung der Pressekonferenz wurde von Youtube umgehend zensiert.	OBJ
38bb99def7936f17b87266a78c2e323bfa3acf2f	Die offi­zi­elle Website des RKI warnt ausdrück­lich vor unqua­li­fi­ziertem Gebrauch der FFP-2-Masken.	OBJ
1a3d385aff1693633866757c2b007a085375b855	Die beiden hatten zehn Verstorbene untersucht.	OBJ
69f3d952610745d44bd7e1c3f2f3d2d98257e8bc	Es gibt neue Rechnungen aus London, die wir dringend unter die Lupe nehmen wollen.	SUBJ
ba9579f9679688b18f629bd1a2fa1ee1ad39d059	Ernsthafte Folgen sieht er auch bei Menschen, für die das Coronavirus kein Hochrisiko-Erreger sei.	OBJ
73d4ecd5577da8d2c2f0ae7c35f935696220725c	Die meisten Medien verschweigen das aber.	SUBJ
e1757fd297e071e04ff7d04fa82947ae410ba051	Nach wie vor gibt es kein Isolat des “Coronavirus”.	OBJ
383c8f6f68ebb0d42383ca0bdc51183d21fd08bb	Und diese Infektionswelle ist eben das gleichzeitige Auftreten ganz vieler Coronavirus-Infektionen.	OBJ
3945a4b3f581f17dd9eae620b6e28d09e7677312	Nach Betrachtung des indischen Videos wird nun niemand mehr über die Verunreinigungen auf den Teststäbchen verwundert sein.	SUBJ
d1f13bdaa6b452a4a484ce734cd968953adaa77b	Es umfasst integrierte rechtliche, kommunikative und politische Strategienfür die kommende Präsidentschaftswahl.	OBJ
0e4cb43a6564c1647ff7c303c0b1b2507633a06b	Dank des Impfstoffs von Pfizer sind fünf Menschen erblindet und weitere 31 sehbehindert.	SUBJ
ada7def1f1202fb42af7e61b20c14eba609bd703	Er erklärt in einem etwa 15-minütigen Statement den Sachverhalt hinsichtlich der beiden Inhaltsstoffe.	OBJ
8d7591f3018ae6fafbd14bb4427e85972bb50420	(Quelle 1, Quelle 2, Quelle 3) Interessanterweisse löst Graphenoxid auch eines der “wichtigsten Symptome zur Erkennung von Covid-19” aus.	SUBJ
45fd1ed2e10cd81f5d0c696064a46ec7eb624558	Bayerischer Rundfunk will in seiner Berichterstattung nur noch geimpfte Menschen vor die Kamera lassen.	OBJ
f6b0016891a7b7c73ce507b09fa7292be6ffeec5	Gerade bei älteren Menschen sind es oft die Familienangehörigen und das nahe Umfeld, die sich um diese sorgen und einen Arztbesuch veranlassen.	OBJ
68ecc695d5da8999ebaa0070a6ed0a80aaf59e02	Zur Effektivität der COVID-19 Vaccine Janssen siehe FAQ: Wie verhält es sich mit der Wirksamkeit und Impfdurchbrüchen beim Janssen Impfstoff (COVID-19 Vaccine Janssen)?	OBJ
23d66295f01f27e82a4de73ebc3c99dc5c98a531	Außerdem hatte die WHO bisher 45 „Amplifikations“-Zyklen des Tests empfohlen, um festzustellen, ob jemand positiv für COVID ist oder nicht.	OBJ
39a5bcfbb270815c9ef012289fb84b87f57093fc	Hierbei hatte er festgestellt, dass sich bei einer Untersuchung von über 80 Covid-19-Studien herausstellte, dass sich viele davon auf falsche Voraussetzungen stützten.	OBJ
a61511be1b3ac7a46be7457a7a9adae87f2d4f34	Die einzige merkbare Reaktion war, alle Kritiker über die Alt-Medien sofort für unzurechnungsfähig und „rechts“ zu erklären.	SUBJ
64f3977bdc624b12587980ff144a8e8db26b987f	Nur Bremen und das Saarland verzeichnen sinkende Inzidenzen.	OBJ
30c0e1e0691b431288baec65801999969bb954a2	Dies gelte sowohl bei der „zentralen Auswertung und Analyse“ als auch beim „Einsatz operativer Technik“ und der Schwerpunktsetzung.	OBJ
ce695f7ce327060f5fc0fde0ce0f82475e884cc9	Die zentralen Fragen der Folge im Überblick Was sagen Sie zu den Kritikern im Netz, die sinngemäß sagen: Coronaviren gab es doch schon immer, das jetzt ist ein spezielles mehr?	OBJ
3bebb27f588120506a7a16f8b77c4607347d1551	Es wird aber mit noch stärkeren Niederschlägen bei uns gerechnet.	OBJ
e00cf3f3a0813755a5e32126ee85fd93ec3d9401	Laut einer Studie, in der untersucht wurde, wie die Einwilligungserklärung für die Teilnahme an der COVID-19-Impfstoffstudie erteilt wird, werden die Freiwilligen in den Offenlegungsformularen nicht darüber informiert, dass der Impfstoff sie für eine schwerere Krankheit empfänglich machen könnte, wenn sie dem Virus ausgesetzt sind.	OBJ
457a50a3aa6508ad0cbacfa5d34c5610f866c709	Sie müssen im Fall von Medizinprodukten der zuständigen Behörde angezeigt und bei der Prüfung von Arzneimitteln auch von dieser genehmigt werden.	OBJ
1033d560bed623de96284e942611c384362abe3e	In den 21 Jahren bis 31.12.2020 starben 206 Menschen in Deutschland im Zusammenhang mit Impfungen.	OBJ
f25c58b8f93df4f8a7100dd76068cbc0731c721c	Die größte Gefahr besteht in der Geschwindigkeit, mit der die gegenwärtige Klimaerwärmung vonstattengeht und laut Projektionen auch fortschreiten wird.	SUBJ
d060016705dcc80e1904c1a52bb313855f281727	Darüber hinaus bereitet es ihm Sorgen, dass sie nicht wie bisher angenommen hauptsächlich an der Impfstelle am Schultermuskel verbleiben.	OBJ
2fd58ee76af39d1cde1818cc8b636faeba328629	Beispiel: In der Gemeinde Hüttschlag (im Salzburger Pongau) mit 900 Einwohnern gab es sieben positiv Getestete.	OBJ
2de302a6018f4dc0602676efd80dccc60eba9525	Bei zwei Todesfällen in Niederösterreich sei jedoch kein Zusammenhang mit der Impfung festgestellt worden, hieß es von Seiten der Landesregierung.	OBJ
8c45e6dba53c31628b83743cdd49c4b6e722672d	Mit den Meldesystemen VAERS und der EudraVigilance Datenbank der EMA werden viele davon nicht erfasst.	OBJ
f16b29241b9868df2b0b41614ffd5ffed7999d7d	Ob da vielleicht auch bei Zweifelsfällen (und nicht so zweifelhaften Fällen) bei der Klassifikation von Krankheiten der Patienten die monetären Anreize eine Rolle spielen?	SUBJ
9d18a9dd46cfd9342a85566883beae31982b58c7	Da sich die Informationen nicht auf einen an der Studie teilnehmenden Teilnehmer beziehen, werden die Informationen NICHT in einem CFR aufgezeichnet.	OBJ
ca1f65392ce1dacdfe9977519f01805719621c88	Karen: (04:11): Ich würde sagen, der Hauptgrund dafür ist, dass es für Menschen giftig ist und das ist bekannt, dass es für Menschen giftig ist.	OBJ
7479c17fb45b1503434db3eb74aef24ea9310703	Und dieser steht im Verdacht, in seltenen Fällen sogenannte Hirnvenenthrombosen zu verursachen.	OBJ
6214d315fffc32d9c74ea439d26124a9e50d1fbb	Das behandelnde West Chester Hospital blieb und bleibt jedoch stur bei seinem Protokoll für Covid-19-Erkrankungen.	SUBJ
067edfffb772623545c45dd5a5def1d09db45c46	Sonderbar nur, dass mitten in diesem Notstand Krankenhausbetreiber bis zu 12.000 Euro Subvention für jedes Bett bekommen können, das sie nicht etwa aufbauen, sonder ABBAUEN.	SUBJ
5cda227aed46bd1002f6ba1f0ad54f9523413d9f	Wer medizinische oder FFP2-Masken trägt, atmet also einen gefährlichen Chemiecocktail ein, der über die Lunge eingeatmet direkt in den Blutkreislauf gerät.	SUBJ
16be6c319ebcb725af7400c264fc7f6b9da29615	Jetzt sind ihre Warnungen deutlicher.	SUBJ
37337619404796f33b765cfa17552f0617970756	Zahlreicher sind jene, die weiterreisen: nach Frankreich, Deutschland, Großbritannien.	OBJ
66528c20dd66ff645a4b347e74cd2c0067c7316e	Unklar ist ebenfalls, ob und welche gesundheitlichen Wirkungen Geimpfte auf andere Menschen in Ihrer Umgebung ausüben.	OBJ
8ff2f674a1edf6a8052df84d4ea86851b62249b5	Beide Frequenzen muss man sich wie zwei Autobahnen vorstellen, die besonders im „Feierabendverkehr“, also dann, wenn die meisten Ihrer Nachbarn zu Hause sind und drahtlos im Netz surfen, frequentiert werden.	OBJ
7b4d0706bcffa7bbcce60da85c316972f4c7cc7f	Sie haben das Pech, dass man ihre Thrombozytenzahl nicht mehr feststellen kann, da sie bereits tot sind und tauchen deshalb nicht in dieser Statistik auf.	SUBJ
52fe2a9ee242542809c30bbdff260710ae4d2254	Das Resultat: 2.457.386 gemeldete Fälle von Nebenwirkungen.	OBJ
cbd38fb056b6dba1bbe4fee6a5ec623ee66abdf2	„Die PCR ist da einfach zweifelsfrei.“, zitiert ihn der Tagesspiegel, allerdings ohne genau zu erklären worauf sich die Aussage bezieht.	OBJ
478782953c0c2a4feed78998ddc76b0fce785d2f	Darin wird sehr genau – schon im Abstract- dargelegt, warum Klimamodelle, die sich allein auf den AGW beziehen, versagen müssen.	OBJ
fcf85dfd6ce3cf07dd0fd97aa3242e6784c2dec0	Doch das Einzige, was sie sehen, ist ein Ladebalken, der selbst nach 10 Minuten noch nicht verschwunden ist.	SUBJ
514c9758900ff35fb9881cd1b7a2034b0188bd9d	Zudem müssen sich alle Angestellten des öffentlichen Dienstes bis spätestens zum 15. November komplett gegen das Coronavirus impfen lassen.	OBJ
42807228fa2eb26fb068a0fbe4c495141d065950	Maaßen würde – Köhr sagt es tatsächlich: – „Fake News über Twitter“ verbreiten.	SUBJ
43f37e88ce1dc85d24b8d951a2bf720dfe25e697	Und selbst wenn diese Coronavirus-Infektionen mit dem neuen Coronavirus genauso harmlos verliefen wie die mit den vier altbekannten Coronaviren des Menschen, wäre das bedenklich.	SUBJ
7cdd89fcf63aced2f8cc3f6e58de5938283730fd	Außerdem können Sie die Hersteller nicht für eventuelle Schäden haftbar machen.	OBJ
c68f9b18f1099cbf7f8c587ecb329dfb58eba312	Wie viele inzwischen wissen, gab es 2020 viel Geld von den Krankenkassen für neue Intensivbetten.	OBJ
292e092fd2203641c07ee425414f7f4c688851c0	Wir gehen davon aus, dass gegenüber dem analogen Prozess bis zu vier Tage gewonnen werden können.	OBJ
6d7be24b4faed54c0ce6fa178ff8344d70f43da5	Eine Stellungnahme wird folgen.	OBJ
6721461cf226aa5e188eb466b095e0e25ff1141e	Viele der ehemals an Polio erkrankten Kinder können als Erwachsene ein halbwegs normales Leben führen.	OBJ
7193acf350206b8e98c5936807846e75650a866d	Und was ist mit der Polio-Impfung?	SUBJ
